% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 10 2024, 17:00
% Table:              Table 1 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
16                                                1.5275697336781076+4.590436139262303E-16i         5.071962644271822E-9-1.687808389156832E7i         1.5275697336781076                                5.271848616647128E14
16                                                1.528446037100947                                 -1.6887766148527905E7i                            1.528446037100947                                 5.271848616647128E14
16                                                1.5284781037372013                                -1.688812045207614E7i                             1.5284781037372013                                5.271848616647128E14
16                                                1.528982833925571                                 -1.68936972046617E7i                              1.528982833925571                                 5.271848616647128E14
16                                                1.5290228759243467                                -1.6894139627812423E7i                            1.5290228759243467                                5.271848616647128E14
17                                                1.5273335146116438+2.9179822074953235E-16i        3.203416936414572E-9-1.6767360800531456E7i        1.5273335146116438                                5.2380743972044256E14
17                                                1.5282210586368785                                -1.6777104429382062E7i                            1.5282210586368785                                5.2380743972044256E14
17                                                1.5282537034603547                                -1.6777462810526885E7i                            1.5282537034603547                                5.2380743972044256E14
17                                                1.5287647852121338                                -1.678307356420227E7i                             1.5287647852121338                                5.2380743972044256E14
17                                                1.5288055604070487                                -1.6783521202127002E7i                            1.5288055604070487                                5.2380743972044256E14
18                                                1.5270982278337937+7.641589653073538E-16i         8.335681220779027E-9-1.6658057548168879E7i        1.5270982278337937                                5.2047301736111106E14
18                                                1.5279970829493057                                -1.6667862536458928E7i                            1.5279970829493057                                5.2047301736111106E14
18                                                1.528030312101505                                 -1.6668225010279883E7i                            1.528030312101505                                 5.2047301736111106E14
18                                                1.5285477831453147                                -1.6673869743716262E7i                            1.5285477831453147                                5.2047301736111106E14
18                                                1.5285892996595394                                -1.6674322618633244E7i                            1.5285892996595394                                5.2047301736111106E14
19                                                1.526863297923956+5.411222076755701E-16i          5.8653900597856055E-9-1.6550140953860095E7i       1.526863297923956                                 5.171807786083957E14
19                                                1.5277735347683858                                -1.6560007291008413E7i                            1.5277735347683858                                5.171807786083957E14
19                                                1.5278073545739144                                -1.6560373874283608E7i                            1.5278073545739144                                5.171807786083957E14
19                                                1.5283312526378503                                -1.6566052566551201E7i                            1.5283312526378503                                5.171807786083957E14
19                                                1.528373518793534                                 -1.656651070241385E7i                             1.528373518793534                                 5.171807786083957E14
20                                                1.5266302365551578+7.437753994928251E-16i         8.011334849031333E-9-1.6443601151690504E7i        1.5266302365551578                                5.1392992799999994E14
20                                                1.5275519247794132                                -1.6453528816676404E7i                            1.5275519247794132                                5.1392992799999994E14
20                                                1.527586341650701                                 -1.6453899526813539E7i                            1.527586341650701                                 5.1392992799999994E14
20                                                1.5281167038319736                                -1.6459612150581863E7i                            1.5281167038319736                                5.1392992799999994E14
20                                                1.5281597280413446                                -1.646007557186216E7i                             1.5281597280413446                                5.1392992799999994E14
21                                                1.5263977288950936+6.560896037291435E-16i         7.022713046583017E-9-1.6338398267642148E7i        1.5263977288950936                                5.107196899488926E14
21                                                1.5273309391770644                                -1.6348387250831565E7i                            1.5273309391770644                                5.107196899488926E14
21                                                1.5273659592664681                                -1.6348762102128323E7i                            1.5273659592664681                                5.107196899488926E14
21                                                1.5279028233597418                                -1.6354508638044523E7i                            1.5279028233597418                                5.107196899488926E14
21                                                1.5279466137955025                                -1.6354977366191996E7i                            1.5279466137955025                                5.107196899488926E14
22                                                1.526165585659977                                 -1.6234505390759414E7i                            1.526165585659977                                 5.075493081264108E14
22                                                1.5271103885992539                                -1.6244555681864794E7i                            1.5271103885992539                                5.075493081264108E14
22                                                1.527146018254849                                 -1.624493469043455E7i                             1.527146018254849                                 5.075493081264108E14
22                                                1.527689421914272                                 -1.6250715118011449E7i                            1.527689421914272                                 5.075493081264108E14
22                                                1.5277339869583701                                -1.6251189176302008E7i                            1.5277339869583701                                5.075493081264108E14
23                                                1.5259353956275499                                -1.613191507152937E7i                             1.5259353956275499                                5.044180448681996E14
23                                                1.5268918607698005                                -1.614202664931168E7i                             1.5268918607698005                                5.044180448681996E14
23                                                1.526928106410632                                 -1.6142409831719847E7i                            1.526928106410632                                 5.044180448681996E14
23                                                1.527478086627709                                 -1.6148224123844095E7i                            1.527478086627709                                 5.044180448681996E14
23                                                1.5275234347341726                                -1.6148703535884881E7i                            1.5275234347341726                                5.044180448681996E14
24                                                1.525705955662305                                 -1.6030590708518028E7i                            1.525705955662305                                 5.013251806020067E14
24                                                1.5266741533150971                                -1.60407635601342E7i                              1.5266741533150971                                5.013251806020067E14
24                                                1.5267110213228672                                -1.6041150932249125E7i                            1.5267110213228672                                5.013251806020067E14
24                                                1.5272676155387397                                -1.6046999067030448E7i                            1.5272676155387397                                5.013251806020067E14
24                                                1.5273137551444613                                -1.604748385581431E7i                             1.5273137551444613                                5.013251806020067E14
25                                                1.5254782981331514                                -1.5930519937814187E7i                            1.5254782981331514                                4.982700132963989E14
25                                                1.5264582980133519                                -1.5940754044487284E7i                            1.5264582980133519                                4.982700132963989E14
25                                                1.5264957946973312                                -1.5941145621130798E7i                            1.5264957946973312                                4.982700132963989E14
25                                                1.5270590400220962                                -1.5947027573622048E7i                            1.5270590400220962                                4.982700132963989E14
25                                                1.527105979496077                                 -1.5947517761012478E7i                            1.527105979496077                                 4.982700132963989E14
26                                                1.5252510027021613                                -1.5831665236683616E7i                            1.5252510027021613                                4.952518579295153E14
26                                                1.5262428753074568                                -1.5841960588082604E7i                            1.5262428753074568                                4.952518579295153E14
26                                                1.5262810070829853                                -1.584235638490816E7i                             1.5262810070829853                                4.952518579295153E14
26                                                1.5268509410282074                                -1.5848272134782637E7i                            1.5268509410282074                                4.952518579295153E14
26                                                1.526898688867696                                 -1.5848767743577005E7i                            1.526898688867696                                 4.952518579295153E14
27                                                1.5250254370775942                                -1.5734018750937713E7i                            1.5250254370775942                                4.922700459770115E14
27                                                1.5260292519007155                                -1.5744375326549806E7i                            1.5260292519007155                                4.922700459770115E14
27                                                1.5260680252997698                                -1.5744775360131493E7i                            1.5260680252997698                                4.922700459770115E14
27                                                1.526644684724592                                 -1.575072488069847E7i                             1.526644684724592                                 4.922700459770115E14
27                                                1.5266932495453969                                -1.5751225934505576E7i                            1.5266932495453969                                4.922700459770115E14
28                                                1.5248005679014482                                -1.5637548190344071E7i                            1.5248005679014482                                4.8932392491838956E14
28                                                1.5258163954020396                                -1.5647965979940934E7i                            1.5258163954020396                                4.8932392491838956E14
