% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 8 2024, 22:06
% Table:              Table 4 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
45                                                1.4817170462938496                                -1.1822098761487046E7i                            1.4817170462938496                                3.806888355555555E14
45                                                1.482704659325435                                 -1.1829978578235283E7i                            1.482704659325435                                 3.806888355555555E14
45                                                1.4827875746666563                                -1.1830640130557444E7i                            1.4827875746666563                                3.806888355555555E14
46                                                1.479625429830583                                 -1.1694038692881508E7i                            1.479625429830583                                 3.770974314465409E14
46                                                1.4813826530643255                                -1.1707926691879854E7i                            1.4813826530643255                                3.770974314465409E14
46                                                1.4814454329230178                                -1.1708422864817869E7i                            1.4814454329230178                                3.770974314465409E14
46                                                1.4824514357881529                                -1.1716373685473464E7i                            1.4824514357881529                                3.770974314465409E14
46                                                1.4825364366117304                                -1.1717045479090823E7i                            1.4825364366117304                                3.770974314465409E14
47                                                1.4793221889202182                                -1.1582374382564807E7i                            1.4793221889202182                                3.735731563862928E14
47                                                1.4811124326170597                                -1.159639112137137E7i                             1.4811124326170597                                3.735731563862928E14
47                                                1.4811766977243515                                -1.1596894285954423E7i                            1.4811766977243515                                3.735731563862928E14
47                                                1.482201254284305                                 -1.16049160662957E7i                              1.482201254284305                                 3.735731563862928E14
47                                                1.4822883676925231                                -1.1605598121979903E7i                            1.4822883676925231                                3.735731563862928E14
48                                                1.4790235407699417                                -1.1472813555973364E7i                            1.4790235407699417                                3.701141456790123E14
48                                                1.4808471035731092                                -1.1486958967098773E7i                            1.4808471035731092                                3.701141456790123E14
48                                                1.4809128726933647                                -1.1487469139407482E7i                            1.4809128726933647                                3.701141456790123E14
48                                                1.4819561422207612                                -1.1495561800846947E7i                            1.4819561422207612                                3.701141456790123E14
48                                                1.482045398406843                                 -1.1496254162769124E7i                            1.482045398406843                                 3.701141456790123E14
49                                                1.4787282276776004                                -1.1365288652545085E7i                            1.4787282276776004                                3.66718603058104E14
49                                                1.4805854109879808                                -1.137956269155245E7i                             1.4805854109879808                                3.66718603058104E14
49                                                1.4806527011637616                                -1.138007987399133E7i                             1.4806527011637616                                3.66718603058104E14
49                                                1.4817148451567852                                -1.138824335720977E7i                             1.4817148451567852                                3.66718603058104E14
49                                                1.4818062726971024                                -1.1388946055898447E7i                            1.4818062726971024                                3.66718603058104E14
50                                                1.47843609957365                                  -1.1259743004175823E7i                            1.47843609957365                                  3.6338479757575756E14
50                                                1.4803272047767628                                -1.127414562772313E7i                             1.4803272047767628                                3.6338479757575756E14
50                                                1.4803960329388606                                -1.1274669821779873E7i                            1.4803960329388606                                3.6338479757575756E14
50                                                1.4814772128238303                                -1.1282904068528552E7i                            1.4814772128238303                                3.6338479757575756E14
50                                                1.481570840276791                                 -1.1283617133542845E7i                            1.481570840276791                                 3.6338479757575756E14
51                                                1.478146370138225                                 -1.1156117182838837E7i                            1.478146370138225                                 3.601110606606606E14
51                                                1.480071699546663                                 -1.1170648355752444E7i                            1.480071699546663                                 3.601110606606606E14
51                                                1.480142082362988                                 -1.1171179560890477E7i                            1.480142082362988                                 3.601110606606606E14
51                                                1.4812424601089695                                -1.1179484518591255E7i                            1.4812424601089695                                3.601110606606606E14
51                                                1.481338315874412                                 -1.1180207977494603E7i                            1.481338315874412                                 3.601110606606606E14
52                                                1.4778611439253357                                -1.1054375506622959E7i                            1.4778611439253357                                3.568957833333333E14
52                                                1.4798209956021027                                -1.1069035162884522E7i                            1.4798209956021027                                3.568957833333333E14
52                                                1.4798929511586223                                -1.106957338918868E7i                             1.4798929511586223                                3.568957833333333E14
52                                                1.4810126855453711                                -1.1077948982815782E7i                            1.4810126855453711                                3.568957833333333E14
52                                                1.4811107995012731                                -1.1078682873489773E7i                            1.4811107995012731                                3.568957833333333E14
53                                                1.477578127157823                                 -1.0954450948398776E7i                            1.477578127157823                                 3.537374135693215E14
53                                                1.47957280441029                                  -1.096923906262328E7i                             1.47957280441029                                  3.537374135693215E14
53                                                1.4796463479182709                                -1.0969784298598245E7i                            1.4796463479182709                                3.537374135693215E14
53                                                1.4807856018916816                                -1.0978230486004593E7i                            1.4807856018916816                                3.537374135693215E14
53                                                1.4808860011603175                                -1.0978974824894913E7i                            1.4808860011603175                                3.537374135693215E14
54                                                1.4772985065423585                                -1.085630441008806E7i                             1.4772985065423585                                3.5063445380116956E14
54                                                1.4793283078900343                                -1.0871220922373686E7i                            1.4793283078900343                                3.5063445380116956E14
54                                                1.4794034577613118                                -1.0871773180346841E7i                            1.4794034577613118                                3.5063445380116956E14
54                                                1.4805623900130536                                -1.0880289889231239E7i                            1.4805623900130536                                3.5063445380116956E14
54                                                1.480665105000757                                 -1.0881044716484532E7i                            1.480665105000757                                 3.5063445380116956E14
55                                                1.4770215032583693                                -1.0759883834969612E7i                            1.4770215032583693                                3.475854585507246E14
55                                                1.4790867308450866                                -1.0774928713379866E7i                            1.4790867308450866                                3.475854585507246E14
55                                                1.479163502346487                                 -1.077548798244608E7i                             1.479163502346487                                 3.475854585507246E14
55                                                1.4803422749032678                                -1.0784075166688712E7i                            1.4803422749032678                                3.475854585507246E14
55                                                1.4804473329617815                                -1.0784840499152081E7i                            1.4804473329617815                                3.475854585507246E14
56                                                1.476747126719947                                 -1.066514465405338E7i                             1.476747126719947                                 3.4458903218390806E14
